Total_SqFt,BHK,Bathrooms,Dist_to_School_km,Dist_to_Hospital_km,Dist_to_Railway_km,Parking_Available,Gated_Security,Price_INR,Price_per_SqFt,Total_Distance_Score,Bath_per_BHK,Amenity_Score,Locality_Basavanagudi,Locality_Bommanakatte,Locality_Gadikoppa,Locality_Gopala,Locality_KHB Colony,Locality_Sulebailu,Locality_Vinoba Nagar
1.466004525,4,4,-0.699576264,-0.06745787,-0.414988771,1,0,24436000,0.039532207,-0.525474008,1,1,0,0,0,0,1,0,0
-0.221990903,3,3,-0.737587789,-0.206067311,1.326789937,1,1,16740000,1.127940266,0.616679513,1,2,0,0,1,0,0,0,0
1.44384072,4,4,-0.669167044,0.324472276,1.571083126,1,0,21325000,-0.494799451,1.053580957,1,1,0,0,0,0,0,0,0
0.366679772,4,4,-1.034077681,-0.684030904,1.072978832,1,0,21177000,1.034975046,0.130987045,1,1,0,0,1,0,0,0,0
-1.132480033,2,2,0.167086499,0.157185019,1.10470522,1,0,6971000,-0.245074133,0.893901241,1,1,0,0,0,1,0,0,0
-0.284049558,3,3,-0.372677152,-0.569319641,-0.84646765,1,0,15190000,0.776660674,-0.964593226,1,1,0,0,0,0,0,0,1
-0.374477885,3,3,-0.494314031,-0.167830224,-0.389607661,0,1,15240000,1.037767913,-0.494425174,1,1,0,0,1,0,0,0,0
0.219512103,4,4,1.451876033,1.113112203,1.164985358,1,0,11858000,-1.15113319,1.754397486,1,1,0,1,0,0,0,0,0
-0.225537112,3,4,1.900412025,1.414229266,0.70495273,1,0,9667000,-1.175363579,1.703388688,1.333333333,1,0,1,0,0,0,0,0
-0.0810291,3,3,-0.159812613,-0.937351607,1.628190624,1,0,14447000,0.07626077,0.656599442,1,1,0,0,0,0,1,0,0
0.292209385,4,4,0.775270894,1.806159412,-0.687835709,1,0,12012000,-1.20118998,0.583412906,1,1,0,1,0,0,0,0,0
-0.050886324,3,3,2.911518582,1.638872155,-0.481614186,1,0,9326000,-1.526492257,1.273140566,1,1,0,0,0,0,0,1,0
-0.761901205,3,3,0.501587916,-0.139152408,0.045043857,0,0,8991000,-0.35320695,0.113244854,1,0,0,0,0,1,0,0,0
1.064396369,4,4,-0.577939385,-0.229965491,-1.046343895,1,1,27204000,1.121347364,-1.006730928,1,2,0,0,1,0,0,0,0
-0.909955426,2,2,-0.927645412,-0.502404738,0.060907051,1,1,10684000,0.910749212,-0.461158567,1,2,0,0,0,0,0,0,1
0.470406381,4,4,0.410360257,0.745080237,-0.265874747,1,0,13145000,-1.128287758,0.279577891,1,1,0,1,0,0,0,0,0
0.615800946,4,4,-0.897236193,-0.435489836,0.898483697,1,1,22241000,0.818448733,0.164253652,1,2,0,0,0,0,0,0,1
-1.550932682,1,1,-0.942850022,-1.147655588,0.866757309,1,0,5738000,0.981604825,-0.201679029,1,1,0,0,0,0,0,0,1
-1.540294055,1,1,-0.752792399,-0.755725442,0.888965781,1,0,4727000,-0.018950836,0.051147187,1,1,0,0,0,0,1,0,0
0.935846297,4,4,2.250118052,2.489647349,1.333135215,1,0,13716000,-1.474399604,2.743524613,1,1,0,0,0,0,0,1,0
-1.300038403,2,3,1.900412025,1.003180577,1.092014665,1,0,3741000,-1.762821836,1.783228546,1.5,1,0,0,0,0,0,1,0
-1.571323383,1,1,-0.228233358,0.291014825,-0.795705429,1,0,4263000,-0.270677487,-0.487771853,1,1,0,0,0,1,0,0,0
-0.158159143,3,3,-0.129403394,-1.104638865,-1.665008463,1,0,16266000,0.812996233,-1.714200779,1,1,0,0,0,0,0,0,1
-1.668844127,1,1,-0.790803923,-0.765284714,-0.459405714,1,0,3827000,-0.097810472,-0.906931106,1,1,0,0,0,0,1,0,0
1.169009531,4,4,0.007438095,0.138066475,1.203057024,1,0,19883000,-0.468613486,0.907207884,1,1,0,0,0,0,0,0,0
-0.737077743,3,3,-0.289051797,-0.707929083,-0.589483906,0,0,9723000,-0.098516659,-0.824873474,1,0,0,0,0,0,1,0,0
-0.042907354,3,4,0.478781001,-0.597997457,-1.128832504,1,0,13432000,-0.303869206,-0.926891071,1.333333333,1,0,0,0,1,0,0,0
-1.688348276,1,1,-0.593143995,-0.363795297,1.190366468,1,0,3421000,-0.42117239,0.490266405,1,1,0,0,0,0,0,0,0
1.600760463,4,4,-0.988463852,-0.946910879,-0.719562097,1,1,29801000,0.814645438,-1.230726085,1,2,0,0,0,0,0,0,1
-1.740654857,1,2,-0.479109421,0.099829388,1.050770361,1,0,3035000,-0.521946648,0.641075025,2,1,0,0,0,0,0,0,0
-1.628062725,1,2,1.345443764,0.57779298,-0.411816132,1,0,2859000,-1.369976321,0.372724392,2,1,0,1,0,0,0,0,0
-1.239752852,2,2,-0.509518641,-1.276705758,0.936555363,0,0,8640000,1.260669425,-0.08635479,1,0,1,0,0,0,0,0,0
-1.027866871,2,2,-0.243437968,-0.650573452,0.460659541,0,0,8170000,0.055907633,-0.050870409,1,0,0,0,0,0,1,0,0
-1.195425241,2,2,-0.6007463,-0.373354569,-0.484786825,0,0,6969000,-0.007435639,-0.687371497,1,0,0,0,0,0,1,0,0
-1.148437973,2,2,-0.258642578,-0.583658549,-1.043171256,1,0,6988000,-0.176923392,-1.075481917,1,1,0,0,0,1,0,0,0
-1.104110362,2,2,-0.661564739,-0.191728404,-1.017790146,1,1,9474000,1.089031212,-0.993424285,1,2,0,0,1,0,0,0,0
-1.175921092,2,3,0.509190221,-0.330337845,0.657363148,0,0,6286000,-0.501078522,0.454782024,1.5,0,0,0,0,1,0,0,0
0.549309529,4,4,-0.471507116,-0.27776185,-1.446096385,0,0,17193000,-0.257658673,-1.277299335,1,0,0,0,0,1,0,0,0
-1.202517659,2,3,0.167086499,-0.975588695,-0.040617391,0,1,8789000,1.159238205,-0.432327507,1.5,1,0,0,1,0,0,0,0
-0.922367157,2,2,-0.433495591,-0.79396253,-1.147868337,1,0,9105000,0.176355591,-1.2972593,1,1,0,0,0,0,1,0,0
-0.365612363,3,3,0.319132598,-0.335117481,1.593291598,1,0,11693000,-0.232174685,1.051363183,1,1,0,0,0,1,0,0,0
1.162803666,4,4,-0.684371654,-1.00426651,0.866757309,1,1,26645000,0.85611654,-0.059741504,1,2,0,0,0,0,0,0,1
1.589235284,4,4,-0.159812613,-0.158270952,-0.500650019,1,0,23702000,-0.227316779,-0.470029662,1,1,0,0,0,1,0,0,0
1.598100806,4,4,-0.722383179,-0.40681202,-0.459405714,1,1,29960000,0.845685349,-0.720638105,1,2,0,0,0,0,0,0,1
-0.793817085,3,3,-0.220631053,-0.17260986,-0.348363356,0,0,9732000,0.06806093,-0.387972031,1,0,0,0,0,0,1,0,0
1.158370905,4,4,-0.296654102,0.018575577,-1.078070283,1,0,20703000,-0.296619736,-0.831526796,1,1,0,0,0,1,0,0,0
0.663674765,4,4,-0.501916336,0.391387179,-0.04379003,1,0,16806000,-0.504704654,0.004573937,1,1,0,0,0,0,0,0,0
-0.337242692,3,3,1.885207415,2.284123004,-0.849640288,1,0,8208000,-1.497594842,1.015878802,1,1,0,0,0,0,0,1,0
0.659242004,4,4,-0.836417753,-0.693590175,1.682125484,1,0,18043000,-0.216461515,0.610026191,1,1,0,0,0,1,0,0,0
0.188482775,3,4,1.687547487,1.313856912,0.822340366,1,0,11712000,-1.150700046,1.676775402,1.333333333,1,0,1,0,0,0,0,0
-1.673276888,1,1,0.950123908,1.385551451,-1.490513329,1,0,2603000,-1.432135772,-0.121839171,1,1,0,1,0,0,0,0,0
-0.616506641,3,3,-0.387881762,0.0615923,1.253819245,1,0,9359000,-0.553992645,0.791883645,1,1,0,0,0,0,0,0,0
0.574132991,4,5,0.053051925,0.510878077,-1.093933477,1,0,16335000,-0.494981443,-0.512167365,1.25,1,0,0,0,0,0,0,0
-0.826619517,3,3,-1.24694222,-1.228909399,-1.582519854,1,0,12223000,1.320820421,-2.040213532,1,1,1,0,0,0,0,0,0
-1.368302924,2,2,-0.076187259,0.018575577,1.596464236,1,0,5141000,-0.533017796,1.102371981,1,1,0,0,0,0,0,0,0
-1.258370449,2,3,2.341345711,1.165688198,-0.671972515,1,0,4252000,-1.53136185,0.75418149,1.5,1,0,0,0,0,0,1,0
-0.970240977,2,2,0.623224795,0.998400941,0.425760514,1,0,6173000,-1.164432933,0.942692265,1,1,0,1,0,0,0,0,0
-1.449865728,2,2,-0.996066157,-0.583658549,0.447968986,1,1,6583000,1.016065732,-0.24825228,1,2,0,0,0,0,0,0,1
1.656613253,4,4,-0.425893286,-0.789182894,1.082496749,0,0,32073000,1.128566303,0.266271248,1,0,0,0,1,0,0,0,0
-0.166138113,3,3,1.953628159,1.595855431,1.526666182,1,0,8815000,-1.535199772,2.377591931,1,1,0,0,0,0,0,1,0
0.875560746,4,4,-0.273847188,-0.946910879,-0.072343779,1,0,20868000,0.101268092,-0.569829484,1,1,0,0,0,0,1,0,0
-0.335469587,3,4,0.258314158,-0.483286195,0.416242598,1,1,15940000,1.171470882,0.142075914,1.333333333,2,0,0,1,0,0,0,0
-0.818640547,3,4,-0.714780874,0.496539169,-0.890884593,0,0,8384000,-0.477258708,-0.600878318,1.333333333,0,0,0,0,0,0,0,0
-0.173230531,3,3,-1.034077681,-0.946910879,-1.544448188,1,0,17131000,1.125745853,-1.820653923,1,1,0,0,1,0,0,0,0
-1.339046701,2,2,0.068256535,-0.731827263,-0.25635683,0,1,7871000,1.304322835,-0.498860722,1,1,0,0,1,0,0,0,0
1.660159461,4,4,0.927316993,1.634092519,-1.382643609,1,0,17306000,-1.39023039,0.062236056,1,1,0,0,0,0,0,1,0
-1.57043683,1,1,0.151881889,0.21454065,0.717643285,1,0,3830000,-0.688238624,0.645510573,1,1,0,0,0,0,0,0,0
-0.896657143,2,2,-0.517120946,-0.120033865,1.498112433,0,0,8060000,-0.416170865,0.840674669,1,0,0,0,0,0,0,0,0
-0.36472581,3,3,-0.289051797,-0.459388015,-0.855985566,1,1,15787000,1.202214512,-0.895842237,1,2,0,0,1,0,0,0,0
0.869354881,4,5,2.136083478,0.993621305,0.378170932,0,0,15215000,-1.094458051,1.348544876,1.25,0,0,1,0,0,0,0,0
-0.034041832,3,3,-0.874429278,-1.28626503,0.302027601,1,0,19177000,1.398062162,-0.640798247,1,1,1,0,0,0,0,0,0
1.38798793,4,4,-0.828815448,-1.281485394,-0.646591404,1,0,31024000,1.33765011,-1.288388204,1,1,1,0,0,0,0,0,0
-0.147520516,3,3,-0.319461017,-0.693590175,-1.087588199,1,0,13680000,-0.027324808,-1.175281739,1,1,0,0,0,0,1,0,0
0.921661462,4,5,-0.342267932,-0.182169132,-1.211321113,1,0,19401000,-0.27021704,-1.03112644,1.25,1,0,0,0,1,0,0,0
0.48193156,4,5,-0.904838497,-0.244304399,-0.243666275,1,0,22372000,1.100726845,-0.547651746,1.25,1,0,0,1,0,0,0,0
-1.515470593,1,1,-1.360976794,-1.02816469,1.460040767,1,0,6435000,1.348565754,0.146511462,1,1,1,0,0,0,0,0,0
-1.654659291,1,2,0.205098024,-0.263422942,1.555219932,1,1,5140000,1.22588494,1.024749897,2,2,0,0,1,0,0,0,0
-1.679482754,1,1,-0.342267932,-0.330337845,-1.014617507,1,1,4762000,1.032191079,-0.962375452,1,2,0,0,0,0,0,0,1
-1.546499921,1,1,-1.163316865,-1.171553768,1.701161317,1,0,6429000,1.585686845,0.306191177,1,1,1,0,0,0,0,0,0
1.442954167,4,4,-0.63115552,0.630368975,-0.963855286,1,0,21217000,-0.513343038,-0.565393937,1,1,0,0,0,0,0,0,0
0.028903375,3,3,-0.524723251,-0.79396253,0.863584671,1,0,17647000,0.796288854,0.082196021,1,1,0,0,0,0,0,0,1
0.839212105,4,4,-0.532325555,-0.927792336,0.308372878,1,0,20116000,-0.008692298,-0.37022984,1,1,0,0,0,0,1,0,0
1.06085016,4,4,-0.334665627,-0.578878913,0.717643285,1,0,21771000,0.036022235,0.135422593,1,1,0,0,0,0,1,0,0
1.640655313,4,4,-1.15571456,-0.626675272,1.688470762,1,1,32040000,1.145200965,0.552364072,1,2,0,0,1,0,0,0,0
-1.131593481,2,2,-0.334665627,-0.215626583,1.288718271,1,1,9495000,1.231925783,0.703172692,1,2,0,0,1,0,0,0,0
1.30819823,4,5,2.653040214,1.849176135,-1.48734069,1,0,15335000,-1.469231747,0.592284001,1.25,1,0,0,0,0,0,1,0
0.700909959,4,4,-0.904838497,-0.191728404,0.216366353,0,1,23925000,1.050081094,-0.201679029,1,1,0,0,1,0,0,0,0
0.106033419,3,3,-0.372677152,-0.51196401,-1.277946528,1,0,14501000,-0.255433816,-1.23959718,1,1,0,0,0,1,0,0,0
-1.725583469,1,1,0.737259369,0.692504242,-0.567275434,1,0,2275000,-1.555764739,0.13985814,1,1,0,1,0,0,0,0,0
0.422532561,4,4,-1.094896121,-0.9230127,0.092633439,0,0,22721000,1.307203288,-0.68293595,1,0,1,0,0,0,0,0,0
1.63976876,4,4,-0.342267932,-1.142875952,-1.563484021,0,0,30008000,0.798721472,-1.723071874,1,0,0,0,0,0,0,0,1
-0.324830961,3,3,-0.197824138,-0.368574933,0.397206765,1,0,11157000,-0.502261577,0.048929413,1,1,0,0,0,0,0,0,0
1.693848446,4,4,-0.395484067,0.558674436,1.390242713,1,0,22826000,-0.483526261,1.115678624,1,1,0,0,0,0,0,0,0
1.192059889,4,4,-0.524723251,-0.712708719,1.618672708,0,1,28239000,1.120290065,0.647728347,1,1,0,0,1,0,0,0,0
-0.784065011,3,3,1.603922132,2.843340407,-1.538102911,1,0,6206000,-1.546082963,0.712043787,1,1,0,0,0,0,0,1,0
0.034222689,3,3,-0.767997009,-0.688810539,1.644053819,1,0,14700000,-0.07069917,0.605590644,1,1,0,0,0,0,1,0,0
-1.411743983,2,2,0.197495719,-0.492845467,1.101532582,1,0,4915000,-0.516910405,0.598937322,1,1,0,0,0,0,0,0,0
-1.491533683,1,1,-0.707178569,-0.554980734,0.828685644,1,0,6097000,0.885078683,0.115462628,1,1,0,0,0,0,0,0,1
-0.762787758,3,3,-0.722383179,-0.435489836,-1.277946528,0,0,8470000,-0.581814195,-1.306130395,1,0,0,0,0,0,0,0,0
1.110497085,4,5,-0.783201618,-1.281485394,1.244301328,1,0,28664000,1.335911385,0.046711639,1.25,1,1,0,0,0,0,0,0
-1.557138547,1,1,-0.813610838,-0.750945806,-1.614246242,1,0,4942000,0.283558251,-1.714200779,1,1,0,0,0,0,1,0,0
-0.767220519,3,3,-1.26214683,-0.894334884,-0.903575148,0,0,12683000,1.302236193,-1.414801312,1,0,1,0,0,0,0,0,0
-0.893110934,2,3,-0.433495591,-0.17260986,-1.449269024,1,1,11322000,1.156227474,-1.219637216,1.5,2,0,0,1,0,0,0,0
0.801976912,4,4,-0.213028748,-0.607556729,-1.268428612,1,1,25243000,1.160049858,-1.230726085,1,2,0,0,1,0,0,0,0
0.511187784,4,5,-0.532325555,-0.693590175,0.06407969,1,1,21683000,0.877915928,-0.432327507,1.25,2,0,0,0,0,0,0,1
0.281570758,4,5,-0.433495591,-0.597997457,-0.92578362,0,0,15365000,-0.309357206,-1.051086405,1.25,0,0,0,0,1,0,0,0
-1.664411366,1,2,-0.266244883,-0.932571971,1.580601042,1,0,4231000,0.315527236,0.594501775,2,1,0,0,0,0,1,0,0
-0.864741263,2,2,-0.235835663,-0.593217821,-1.718943323,1,0,9216000,0.044522848,-1.545649968,1,1,0,0,0,0,1,0,0
-1.296492194,2,2,-0.828815448,0.08549048,1.713851872,1,0,5831000,-0.339629956,0.995918837,1,1,0,0,0,0,0,0,0
1.592781493,4,4,1.391057594,2.723849509,0.635154676,0,0,16327000,-1.5084533,2.113676846,1,0,0,0,0,0,0,1,0
0.367566324,4,4,-1.224135305,-1.205011219,1.333135215,0,0,22148000,1.279372361,0.015662806,1,0,1,0,0,0,0,0,0
-1.45429849,2,2,-0.828815448,0.104609024,-1.243047501,1,0,4821000,-0.395340565,-1.062175274,1,1,0,0,0,0,0,0,0
-0.895770591,2,2,-0.53992786,-0.688810539,0.771578145,1,0,11076000,1.047260358,0.062236056,1,1,0,0,1,0,0,0,0
-0.992404783,2,3,2.151288088,1.28039946,-0.916265704,1,0,5288000,-1.57216625,0.581195132,1.5,1,0,0,0,0,0,1,0
1.6557267,4,4,-0.494314031,-0.531082554,1.295063549,1,0,24104000,-0.228339111,0.514661917,1,1,0,0,0,1,0,0,0
0.38618392,4,4,-0.182619528,-0.062678234,-1.722115962,1,0,16515000,-0.178206094,-1.28617043,1,1,0,0,0,1,0,0,0
-1.27876115,2,2,-0.57033708,-0.086576413,0.765232867,1,0,6019000,-0.284309881,0.328368915,1,1,0,0,0,1,0,0,0
-0.776086041,3,3,-1.322965269,-0.956470151,-1.544448188,1,0,12691000,1.339197907,-1.909364876,1,1,1,0,0,0,0,0,0
0.703569615,4,4,1.170590751,0.687724606,-0.665627237,1,0,14319000,-1.11546785,0.195302486,1,1,0,1,0,0,0,0,0
1.513878345,4,4,0.379951037,1.170467834,0.939728002,1,0,18125000,-1.131633452,1.310842721,1,1,0,1,0,0,0,0,0
1.192946441,4,4,0.417962562,-0.64101418,1.295063549,1,0,20907000,-0.297504693,0.729785978,1,1,0,0,0,1,0,0,0
0.683178914,4,4,-0.58554169,-0.378134204,0.314718156,1,0,16866000,-0.516391488,-0.126274719,1,1,0,0,0,0,0,0,0
0.383524264,4,4,-0.433495591,0.348370456,-0.208767248,0,0,16072000,-0.285693354,-0.110750302,1,0,0,0,0,1,0,0,0
1.259437858,4,4,1.185795361,1.782261232,1.409278546,0,0,15283000,-1.439517096,2.158032323,1,0,0,0,0,0,0,1,0
-1.324861865,2,2,-0.486711726,-1.080740685,0.041871218,1,0,8035000,1.335747712,-0.614184961,1,1,1,0,0,0,0,0,0
0.983720117,4,4,2.060060429,2.18375065,1.755096177,0,0,13597000,-1.540929031,2.841106661,1,0,0,0,0,0,0,1,0
0.091848583,3,3,-0.821213143,-1.200231583,-1.40802472,1,1,18864000,1.004245233,-1.780733994,1,2,0,0,0,0,0,0,1
0.618460602,4,4,1.733161316,1.299518004,-0.986063757,0,0,13738000,-1.155212594,0.419297642,1,0,0,1,0,0,0,0,0
-1.306244269,2,2,2.569414859,2.570901159,-0.110415445,1,0,3895000,-1.639690547,1.865286177,1,1,0,0,0,0,0,1,0
0.816161747,4,4,-0.091391869,-0.349456389,1.123741053,1,0,20147000,0.030313141,0.596719548,1,1,0,0,0,0,1,0,0
1.184967471,4,4,-0.752792399,-0.330337845,0.600255649,0,0,20915000,-0.28663771,0.046711639,1,0,0,0,0,1,0,0,0
-1.354118089,2,2,-0.076187259,-0.057898598,-1.249392779,1,0,5588000,-0.266111283,-0.922455523,1,1,0,0,0,1,0,0,0
0.76119551,4,4,-0.197824138,-0.660132724,-0.840122372,1,0,24654000,1.103941394,-0.951286583,1,1,0,0,1,0,0,0,0
0.100714105,3,3,1.885207415,2.045141208,0.657363148,1,0,10342000,-1.419345519,1.958432678,1,1,0,0,0,0,0,1,0
1.505899375,4,4,1.117374616,1.696227786,1.580601042,1,0,16344000,-1.440432539,2.217912216,1,1,0,0,0,0,0,1,0
-1.141345556,2,2,0.303927988,-0.464167651,-0.73859793,1,1,9176000,1.091204352,-0.643016021,1,2,0,0,1,0,0,0,0
-0.110285323,3,3,-0.874429278,-0.903894156,0.628809398,1,0,18226000,1.305780781,-0.234945637,1,1,1,0,0,0,0,0,0
0.812615539,4,4,2.645437909,2.771645868,0.46383218,0,0,12891000,-1.539134952,2.382027479,1,0,0,0,0,0,0,1,0
-0.72377946,3,3,2.006844294,2.112056111,1.00000814,1,0,6527000,-1.515919334,2.264485466,1,1,0,0,0,0,0,1,0
-0.646649417,3,3,-0.737587789,-0.062678234,-1.611073604,1,0,13256000,1.1201994,-1.370445836,1,1,0,0,1,0,0,0,0
0.802863464,4,5,1.223806885,1.877853951,1.463213406,1,0,13281000,-1.445374136,2.251178823,1.25,1,0,0,0,0,0,1,0
-0.405507213,3,3,0.58521327,1.380771815,-0.916265704,0,0,8592000,-1.256194084,0.170906974,1,0,0,1,0,0,0,0,0
-0.143974308,3,3,-0.653962434,-0.349456389,1.510802988,0,0,15929000,0.672722582,0.703172692,1,0,0,0,0,0,0,0,1
1.458025555,4,5,-0.137005699,-1.023385054,0.413069959,1,1,28795000,0.831143228,-0.226074541,1.25,2,0,0,0,0,0,0,1
-1.14311866,2,3,-0.927645412,-1.071181413,-1.480995412,1,0,9761000,1.446283892,-1.802911732,1.5,1,1,0,0,0,0,0,0
-0.102306353,3,3,-1.056884596,-0.574099277,-0.148487111,1,1,17598000,1.09135458,-0.678500402,1,2,0,0,1,0,0,0,0
-0.235289186,3,4,0.752463979,0.687724606,-1.293809722,1,0,9594000,-1.184223468,-0.365794292,1.333333333,1,0,1,0,0,0,0,0
-0.289368872,3,4,0.501587916,0.702063514,-0.224630442,1,0,9351000,-1.18032183,0.315062272,1.333333333,1,0,1,0,0,0,0,0
-0.769880175,3,3,-0.448700201,-0.282541486,-1.703080129,1,0,8466000,-0.565885672,-1.452503467,1,1,0,0,0,0,0,0,0
0.512074336,4,4,-0.418290981,-0.473726923,1.263337161,1,0,17065000,-0.233909092,0.541275203,1,1,0,0,0,1,0,0,0
-1.61831065,1,1,0.714452454,0.563454072,0.273473851,0,0,2960000,-1.310897806,0.661034989,1,0,0,1,0,0,0,0,0
-1.021661006,2,2,-0.828815448,-1.066401777,1.326789937,1,0,10645000,1.358110215,0.190866938,1,1,1,0,0,0,0,0,0
1.082127414,4,4,-1.193726085,-0.913453428,-1.630109436,1,0,28315000,1.314220381,-1.91158265,1,1,1,0,0,0,0,0,0
1.185854023,4,4,1.543103693,1.036638028,0.352789822,0,0,16417000,-1.158382811,1.177776291,1,0,0,1,0,0,0,0,0
-0.96758132,2,2,-1.178521475,-0.851318161,1.758268816,1,0,11247000,1.430989559,0.490266405,1,1,1,0,0,0,0,0,0
-0.788497772,3,3,1.26181841,1.595855431,-1.255738056,1,0,6725000,-1.303712561,0.230786867,1,1,0,1,0,0,0,0,0
0.280684206,4,5,-0.874429278,-1.123757408,-0.779842235,1,1,19827000,0.861880066,-1.321654812,1.25,2,0,0,0,0,0,0,1
-1.285853568,2,2,1.634331352,1.251721645,1.713851872,1,0,3956000,-1.654005812,2.255614371,1,1,0,0,0,0,0,1,0
-0.265431962,3,4,-1.15571456,-1.104638865,0.298854962,1,1,15665000,0.887659194,-0.640798247,1.333333333,2,0,0,0,0,0,0,1
-0.542036255,3,3,0.6308271,0.969723126,0.495558568,0,0,8227000,-1.154482238,0.980394421,1,0,0,1,0,0,0,0,0
-0.956942694,2,2,2.957132411,1.839616863,1.120568414,1,0,5429000,-1.574903069,2.499569492,1,1,0,0,0,0,0,1,0
0.708002376,4,4,0.083461145,0.013795941,-0.272220024,0,0,18123000,-0.26587152,-0.159541326,1,0,0,0,0,1,0,0,0
-0.901976456,2,3,0.113870364,-0.755725442,-0.989236396,1,1,11129000,1.097498182,-1.008948702,1.5,2,0,0,1,0,0,0,0
1.083013966,4,4,-0.228233358,-0.832199617,0.933382724,0,0,25606000,0.772261905,0.199738033,1,0,0,0,0,0,0,0,1
0.096281344,3,3,-0.418290981,-0.789182894,0.89213842,1,0,19208000,1.091462812,0.135422593,1,1,0,0,1,0,0,0,0
-1.041165155,2,2,-0.942850022,-0.645793816,-0.192904054,0,1,10186000,1.198814244,-0.709549235,1,1,0,0,1,0,0,0,0
0.546649872,4,4,-1.414192928,-1.02816469,-1.544448188,1,0,23970000,1.35540188,-1.969244769,1,1,1,0,0,0,0,0,0
-1.074854139,2,2,0.174688804,-0.215626583,-0.154832388,1,1,10149000,1.333716623,-0.157323553,1,2,0,0,1,0,0,0,0
-0.866514367,2,3,-0.509518641,-0.74616617,1.463213406,1,1,11978000,1.364622868,0.52796856,1.5,2,0,0,1,0,0,0,0
-0.335469587,3,4,1.543103693,1.122671475,0.444796347,1,0,8336000,-1.455963784,1.282011661,1.333333333,1,0,0,0,0,0,1,0
1.597214254,4,4,-1.284953744,-1.109418501,1.504457711,1,0,32929000,1.360521244,0.162035878,1,1,1,0,0,0,0,0,0
0.63353199,4,4,-0.562734775,-0.378134204,0.765232867,1,0,18616000,-0.048031057,0.195302486,1,1,0,0,0,0,1,0,0
-0.504801061,3,3,-0.114198784,-0.942131243,-0.053307946,1,0,13444000,0.753762604,-0.507731817,1,1,0,0,0,0,0,0,1
-0.719346699,3,4,-0.752792399,-1.009046146,0.133877744,1,1,12149000,0.898453114,-0.594224996,1.333333333,2,0,0,0,0,0,0,1
-0.917047844,2,2,-1.406590623,-1.233689035,1.501285072,1,0,11640000,1.410146266,0.066671604,1,1,1,0,0,0,0,0,0
-1.059782751,2,2,0.303927988,0.525216985,-0.303946413,1,0,6750000,-0.612066138,0.119898176,1,1,0,0,0,0,0,0,0
-0.538490046,3,3,-0.790803923,-0.597997457,0.479695374,1,0,10448000,-0.303755073,-0.172847969,1,1,0,0,0,1,0,0,0
-0.475544838,3,3,-1.056884596,-0.722267991,-1.598383048,0,1,13942000,0.856417501,-1.760774029,1,1,0,0,0,0,0,0,1
-1.139572451,2,2,-0.593143995,0.467861354,-0.970200563,1,0,6149000,-0.704930158,-0.634144925,1,1,0,0,0,0,0,0,0
-1.145778317,2,2,-0.532325555,-0.038780054,0.14339566,1,0,7501000,0.117894977,-0.073048147,1,1,0,0,0,0,1,0,0
-0.719346699,3,3,-1.20132839,-1.171553768,0.362307738,1,1,12263000,0.947573629,-0.640798247,1,2,0,0,0,0,0,0,1
-1.708738977,1,1,-1.322965269,-0.884775612,-0.995581674,1,0,4942000,1.523747704,-1.492423396,1,1,1,0,0,0,0,0,0
0.726619973,4,4,0.144279584,-0.249084035,0.394034126,0,0,17232000,-0.490009716,0.201955807,1,0,0,0,0,0,0,0,0
1.681436715,4,4,-0.790803923,-0.597997457,0.444796347,1,0,24217000,-0.235911129,-0.197243481,1,1,0,0,0,1,0,0,0
1.399513109,4,4,-0.58554169,-1.037723962,0.606600927,1,0,30988000,1.31328279,-0.228292315,1,1,1,0,0,0,0,0,0
-1.253937688,2,2,0.562406356,0.171523927,-1.452441663,1,0,5926000,-0.444051397,-0.771646903,1,1,0,0,0,1,0,0,0
-0.393095482,3,4,-0.281449493,-0.062678234,1.421969102,1,0,15079000,1.033641082,0.882812372,1.333333333,1,0,0,1,0,0,0,0
1.229295082,4,4,-0.251040273,-0.244304399,-1.573001938,1,0,21121000,-0.29850443,-1.28617043,1,1,0,0,0,1,0,0,0
-0.834598487,3,4,-0.319461017,0.515657713,0.298854962,0,0,8011000,-0.608051642,0.354982201,1.333333333,0,0,0,0,0,0,0,0
0.2381297,4,4,-0.387881762,0.510878077,-0.008891003,1,0,14147000,-0.564449758,0.117680402,1,1,0,0,0,0,0,0,0
0.468633277,4,4,-0.205426443,-0.593217821,-0.564102795,1,0,17700000,-0.013845499,-0.7295092,1,1,0,0,0,0,1,0,0
1.541361464,4,4,-0.456302506,-0.373354569,-0.894057232,1,0,21992000,-0.47591945,-0.931326618,1,1,0,0,0,0,0,0,0
-0.479977599,3,4,-0.311858712,-0.134372772,-1.604728326,1,0,10594000,-0.380804436,-1.275081561,1.333333333,1,0,0,0,0,0,0,0
0.78513242,4,4,2.136083478,0.993621305,-0.827431817,1,0,14809000,-1.09407792,0.505790822,1,1,0,1,0,0,0,0,0
-0.583704209,3,3,-0.904838497,-0.30166003,-1.655490547,1,1,14044000,1.229218803,-1.561174385,1,2,0,0,1,0,0,0,0
0.793997942,4,4,0.805680114,2.561341888,-1.036825978,1,0,12862000,-1.528488612,0.698737145,1,1,0,0,0,0,0,1,0
-1.062442408,2,2,1.413864509,2.661714242,-1.287464445,0,0,4658000,-1.760667429,0.747528169,1,0,0,0,0,0,0,1,0
